ax (m/s^2),ay (m/s^2),az (m/s^2),Activity,Subject,Sample
-0.102925,-0.081675,0.0679,standing,3.0,1
-0.07,-0.057375,0.0995,standing,3.0,1
0.04025,0.028975,0.06095,standing,3.0,1
0.05075,0.046875,-0.069025,standing,3.0,1
-0.0084,0.013675,-0.050775,standing,3.0,1
-0.047925,-0.040125,-0.05365,standing,3.0,1
-0.03385,-0.041075,-0.0804,standing,3.0,1
0.01515,-0.0086,-0.0061,standing,3.0,1
0.076675,0.02,0.0542,standing,3.0,1
0.0546,0.0306,-0.00965,standing,3.0,1
0.05265,0.033475,-0.1039,standing,3.0,1
0.021825,-0.031375,-0.0062,standing,3.0,1
0.020675,-0.024325,0.025725,standing,3.0,1
0.0092,-0.0085,-0.029,standing,3.0,1
0.05355,0.042275,-0.073275,standing,3.0,1
-0.00915,0.0432,-0.096525,standing,3.0,1
-0.17035,-0.0434,-0.057875,standing,3.0,1
-0.130725,-0.093,0.10905,standing,3.0,1
0.13085,0.0174,0.18635,standing,3.0,1
0.249625,0.1017,0.16025,standing,3.0,1
0.216825,0.08025,0.033475,standing,3.0,1
0.08995,0.002825,0.0113,standing,3.0,1
0.020175,-0.04015,0.13145,standing,3.0,1
0.049275,0.025225,-0.041225,standing,3.0,1
0.06785,0.08825,-0.28075,standing,3.0,1
0.1306,0.0969,-0.1812,standing,3.0,1
0.10935,0.071575,0.07945,standing,3.0,1
-0.036325,-0.042525,0.150775,standing,3.0,1
-0.08955,-0.08445,0.07185,standing,3.0,1
0.0195,0.031825,0.016075,standing,3.0,1
0.058725,0.03125,0.03675,standing,3.0,1
0.006,0.02195,-0.012075,standing,3.0,1
-0.092325,-0.0292,0.005525,standing,3.0,1
-0.11215,-0.01385,-0.030975,standing,3.0,1
-0.04095,-0.035825,0.01985,standing,3.0,1
0.035975,0.001975,0.01575,standing,3.0,1
0.059025,-0.026325,0.0251,standing,3.0,1
0.00295,-0.11125,0.0103,standing,3.0,1
-0.05255,-0.094625,-0.14525,standing,3.0,1
0.0244,-0.0192,-0.202725,standing,3.0,1
0.159425,0.060125,-0.070975,standing,3.0,1
0.19865,0.029625,0.0694,standing,3.0,1
0.096925,0.0326,0.012675,standing,3.0,1
0.074625,0.030125,0.0401,standing,3.0,1
0.0674,0.070225,0.098225,standing,3.0,1
0.071925,0.084625,0.05725,standing,3.0,1
0.062425,0.063725,-0.0076,standing,3.0,1
0.027625,0.03965,0.006925,standing,3.0,1
-0.030875,-0.027925,0.077325,standing,3.0,1
-0.02485,-0.038025,0.016425,standing,3.0,1
0.043975,0.014625,-0.018575,standing,3.0,1
0.069175,0.01565,0.074375,standing,3.0,1
0.10865,0.0565,0.1033,standing,3.0,1
0.053725,0.059575,-0.030925,standing,3.0,1
0.017275,-0.003025,-0.0646,standing,3.0,1
-0.0048,-0.015275,-0.096,standing,3.0,1
0.01985,-0.000575,-0.16175,standing,3.0,1
0.1202,0.0714,-0.097525,standing,3.0,1
0.057075,0.0875,-0.073625,standing,3.0,1
-0.04405,0.0436,-0.0611,standing,3.0,1
-0.04135,0.001375,0.060675,standing,3.0,1
-0.030325,0.000525,0.1671,standing,3.0,1
-0.042925,-0.013925,0.0004,standing,3.0,1
0.0493,0.050325,-0.095825,standing,3.0,1
0.07815,0.078425,-0.06555,standing,3.0,1
0.10025,0.045475,-0.00035,standing,3.0,1
0.096475,0.027075,0.107725,standing,3.0,1
0.047425,-0.018275,0.046,standing,3.0,1
0.018125,-0.020525,-0.075675,standing,3.0,1
0.077975,0.022425,-0.130675,standing,3.0,1
0.07905,0.105675,-0.074625,standing,3.0,1
0.0468,0.031825,0.111625,standing,3.0,1
0.057875,0.001225,0.182325,standing,3.0,1
0.038325,0.0409,0.1168,standing,3.0,1
0.05575,0.0327,0.000575,standing,3.0,1
0.054,0.0165,-0.047675,standing,3.0,1
-0.0074,0.003475,-0.09,standing,3.0,1
-0.00725,0.0329,-0.24825,standing,3.0,1
0.1017,0.093375,-0.14075,standing,3.0,1
0.1817,0.031975,0.199525,standing,3.0,1
0.050225,-0.0338,0.244725,standing,3.0,1
-0.045625,-0.0413,0.136,standing,3.0,1
0.013025,0.00485,0.010125,standing,3.0,1
0.021825,0.02715,-0.155525,standing,3.0,1
0.04895,0.023375,-0.17225,standing,3.0,1
0.10375,0.049325,-0.027775,standing,3.0,1
0.102325,0.010425,0.150725,standing,3.0,1
-0.044025,-0.05455,0.194325,standing,3.0,1
-0.07865,-0.096575,0.1145,standing,3.0,1
0.049175,0.0387,-0.205275,standing,3.0,1
0.080375,0.12605,-0.416125,standing,3.0,1
0.104775,0.08495,-0.216575,standing,3.0,1
0.067125,0.01395,0.102675,standing,3.0,1
-0.0391,-0.077975,0.23165,standing,3.0,1
-0.0335,-0.095475,0.15095,standing,3.0,1
0.019625,-0.009025,0.018875,standing,3.0,1
0.038375,0.02345,-0.068275,standing,3.0,1
0.03875,0.05065,-0.072125,standing,3.0,1
0.09235,0.047475,0.0602,standing,3.0,1
0.05485,0.065875,0.016425,standing,3.0,1
0.0108,0.02905,-0.029375,standing,3.0,1
0.052525,0.01655,0.030125,standing,3.0,1
0.066425,0.01415,0.078925,standing,3.0,1
0.06735,0.0061,0.062575,standing,3.0,1
0.12595,0.041775,-0.0409,standing,3.0,1
0.083425,0.058225,-0.150075,standing,3.0,1
0.06415,0.0437,-0.166,standing,3.0,1
0.085425,0.04245,-0.035675,standing,3.0,1
0.085275,0.0153,0.02885,standing,3.0,1
-0.004925,0.002025,-0.077775,standing,3.0,1
0.039675,0.001275,-0.07745,standing,3.0,1
0.04925,-0.012075,-0.087175,standing,3.0,1
-0.0462,-0.0028,-0.1668,standing,3.0,1
-0.0686,-0.01025,-0.1937,standing,3.0,1
-0.037575,-0.041525,0.0749,standing,3.0,1
0.03515,-0.080325,0.3482,standing,3.0,1
0.03285,-0.012425,0.28945,standing,3.0,1
0.035975,0.0523,0.008375,standing,3.0,1
0.103075,0.093675,-0.15335,standing,3.0,1
0.1493,0.135675,-0.156525,standing,3.0,1
0.171375,0.0885,0.0068,standing,3.0,1
0.095,0.01985,0.1842,standing,3.0,1
-0.002175,-0.04795,0.22165,standing,3.0,1
-0.034075,-0.04365,0.099325,standing,3.0,1
0.068375,0.031975,-0.0484,standing,3.0,1
0.0868,0.083525,-0.203225,standing,3.0,1
0.041275,0.0493,-0.226275,standing,3.0,1
0.02645,0.0266,-0.0739,standing,3.0,1
-0.012425,-0.03955,0.030925,standing,3.0,1
-0.0374,-0.056725,0.0797,standing,3.0,1
0.0126,0.0014,0.001275,standing,3.0,1
0.07565,0.05565,-0.026775,standing,3.0,1
-0.005625,0.037025,0.00095,standing,3.0,1
-0.1056,-0.026275,-0.01055,standing,3.0,1
-0.081275,-0.01545,-0.01,standing,3.0,1
0.05545,0.03115,0.05,standing,3.0,1
0.095825,0.080975,0.008175,standing,3.0,1
0.06375,0.08055,-0.06165,standing,3.0,1
-0.0849,-0.042775,-0.017125,standing,3.0,1
-0.076325,-0.086925,0.06655,standing,3.0,1
0.07075,0.028375,0.0135,standing,3.0,1
0.1465,0.083125,0.026925,standing,3.0,1
0.069925,0.025,0.042375,standing,3.0,1
-0.01135,2.5e-05,0.0877,standing,3.0,1
-0.0201,-0.0215,0.102975,standing,3.0,1
-0.04205,0.002025,-0.0189,standing,3.0,1
0.00415,0.014125,-0.07985,standing,3.0,1
0.1139,0.030525,0.0304,standing,3.0,1
0.184675,0.0635,-0.004725,standing,3.0,1
0.079625,0.089525,-0.238425,standing,3.0,1
-0.0307,0.038625,-0.214125,standing,3.0,1
-0.050575,-0.058425,0.030575,standing,3.0,1
-0.055575,-0.0815,0.14165,standing,3.0,1
-0.041975,-0.03015,0.04495,standing,3.0,1
0.05795,0.0242,0.00655,standing,3.0,1
0.0865,0.05345,-0.017825,standing,3.0,1
0.003225,0.015825,-0.0475,standing,3.0,1
-0.020025,-7.5e-05,-0.028,standing,3.0,1
-0.0242,-0.007,-0.0119,standing,3.0,1
0.0533,-0.0007,0.09055,standing,3.0,1
0.094325,0.0225,0.143175,standing,3.0,1
0.031825,0.018825,-0.011075,standing,3.0,1
0.041975,0.03655,-0.13855,standing,3.0,1
0.024575,0.059025,-0.080025,standing,3.0,1
0.022625,-0.0036,0.057875,standing,3.0,1
0.003175,-0.03955,0.128975,standing,3.0,1
0.062525,-0.00645,0.136175,standing,3.0,1
0.07405,0.072075,-0.053825,standing,3.0,1
0.01315,0.0226,-0.0808,standing,3.0,1
-0.016475,-0.004775,0.0182,standing,3.0,1
-0.02515,0.0014,0.070525,standing,3.0,1
-0.011075,-0.023525,0.021875,standing,3.0,1
-0.002775,-0.00705,-0.068725,standing,3.0,1
0.10125,0.009625,-0.009675,standing,3.0,1
0.170725,0.060275,0.044675,standing,3.0,1
0.08665,0.039975,0.057375,standing,3.0,1
0.007025,-0.01205,0.00035,standing,3.0,1
-0.015675,-0.0143,-0.04865,standing,3.0,1
0.080175,0.03785,-0.079075,standing,3.0,1
0.080025,0.0595,-0.121975,standing,3.0,1
0.073675,0.068075,-0.049,standing,3.0,1
0.00395,0.008125,0.159075,standing,3.0,1
-0.0947,-0.03145,0.139475,standing,3.0,1
-0.128025,-0.0166,-0.01475,standing,3.0,1
-0.0405,0.046225,-0.0646,standing,3.0,1
0.073425,0.04755,0.028225,standing,3.0,1
0.0975,-0.011575,0.1486,standing,3.0,1
0.086425,-0.08605,0.181175,standing,3.0,1
0.083475,-0.0957,-0.007125,standing,3.0,1
0.03655,-0.022775,-0.176525,standing,3.0,1
0.0905,-0.0076,-0.13145,standing,3.0,1
0.10605,-0.050825,-0.0319,standing,3.0,1
-0.0246,-0.1279,0.015275,standing,3.0,1
-0.090175,-0.14255,0.03265,standing,3.0,1
-0.0144,-0.07875,0.0002,standing,3.0,1
0.0092,0.010575,-0.1256,standing,3.0,1
0.0782,0.075875,-0.1883,standing,3.0,1
0.239075,0.1824,-0.126025,standing,3.0,1
0.187275,0.111275,0.08155,standing,3.0,1
0.030825,-0.0169,0.19555,standing,3.0,1
-0.07265,0.0323,0.0851,standing,3.0,1
0.061475,0.097825,-0.0387,standing,3.0,1
0.161775,0.178925,-0.082825,standing,3.0,1
0.152675,0.128925,-0.06845,standing,3.0,1
0.026975,0.048925,-0.086625,standing,3.0,1
-0.106375,-0.025575,0.029675,standing,3.0,1
-0.18645,-0.084825,0.107725,standing,3.0,1
-0.164075,-0.05645,0.026025,standing,3.0,1
-0.04595,0.017475,-0.04605,standing,3.0,1
0.0581,0.073925,-0.106075,standing,3.0,1
0.047575,0.0807,-0.062975,standing,3.0,1
-0.018325,0.00425,0.0006,standing,3.0,1
-0.070875,-0.0152,0.02695,standing,3.0,1
-0.031475,0.035225,-0.02595,standing,3.0,1
0.115025,0.071075,0.024825,standing,3.0,1
0.145175,0.048325,0.12105,standing,3.0,1
0.05565,-0.020825,0.1466,standing,3.0,1
0.030375,0.00625,0.097275,standing,3.0,1
-0.007025,-0.004425,0.004725,standing,3.0,1
-0.024675,-0.0268,-0.02835,standing,3.0,1
0.057025,-0.003625,-0.115125,standing,3.0,1
0.226075,0.088175,-0.1687,standing,3.0,1
0.21875,0.0863,-0.0945,standing,3.0,1
0.059875,0.015475,0.057875,standing,3.0,1
-0.051975,-0.043275,0.201125,standing,3.0,1
0.000225,0.012125,0.164775,standing,3.0,1
-0.0037,0.05075,-0.0315,standing,3.0,1
0.043075,0.061675,-0.099925,standing,3.0,1
0.1477,0.0744,0.007325,standing,3.0,1
0.15865,0.037075,0.10255,standing,3.0,1
0.04365,-0.067775,0.145225,standing,3.0,1
-0.0085,-0.147175,0.08805,standing,3.0,1
0.124725,-0.053375,-0.088075,standing,3.0,1
0.092075,0.06265,-0.3515,standing,3.0,1
0.09355,0.14505,-0.35745,standing,3.0,1
0.00515,0.0415,-0.1137,standing,3.0,1
-0.1176,-0.075475,0.042925,standing,3.0,1
-0.061575,-0.034925,0.089975,standing,3.0,1
0.0589,0.0714,-0.006725,standing,3.0,1
0.0938,0.09525,-0.05745,standing,3.0,1
0.083275,0.0802,0.010225,standing,3.0,1
0.03665,0.0461,0.128775,standing,3.0,1
-0.053325,-0.0373,0.202775,standing,3.0,1
-0.05735,-0.034,0.16545,standing,3.0,1
0.07085,0.04765,0.07745,standing,3.0,1
0.143025,0.0761,0.023775,standing,3.0,1
0.11525,0.064775,-0.031325,standing,3.0,1
0.048925,0.032025,-0.16355,standing,3.0,1
0.00125,0.022925,-0.2263,standing,3.0,1
0.01755,-0.0087,-0.111175,standing,3.0,1
0.00655,-0.041775,-0.0383,standing,3.0,1
0.063825,0.024875,-0.04725,standing,3.0,1
0.122075,0.0152,0.0572,standing,3.0,1
0.005575,-0.051175,0.0357,standing,3.0,1
-0.0379,-0.09985,0.019,standing,3.0,1
-0.03205,-0.05155,0.007925,standing,3.0,1
-0.061725,-0.069225,0.070175,standing,3.0,1
-0.049275,-0.0469,0.11475,standing,3.0,1
-0.014275,-0.002875,0.007825,standing,3.0,1
0.0168,0.05295,-0.151525,standing,3.0,1
0.1291,0.109125,-0.157875,standing,3.0,1
0.1514,0.095525,-0.082625,standing,3.0,1
0.08765,0.08055,0.026525,standing,3.0,1
0.0911,0.087825,0.035475,standing,3.0,1
0.071075,0.091025,0.0354,standing,3.0,1
0.132325,0.089875,-0.03595,standing,3.0,1
0.191275,0.154275,-0.095775,standing,3.0,1
0.14125,0.1438,-0.03805,standing,3.0,1
-0.015975,0.001225,0.113325,standing,3.0,1
-0.074425,-0.0404,0.133625,standing,3.0,1
0.0873,0.062475,0.012375,standing,3.0,1
0.094225,0.10405,-0.05835,standing,3.0,1
0.013825,0.065325,-0.06645,standing,3.0,1
-0.0088,0.016825,-0.003925,standing,3.0,1
-0.070625,-0.0839,0.02815,standing,3.0,1
-0.14795,-0.060475,-0.105425,standing,3.0,1
-0.075875,0.040925,-0.254475,standing,3.0,1
0.00585,0.057175,-0.1174,standing,3.0,1
-0.11115,-0.103475,0.17965,standing,3.0,1
-0.142725,-0.1548,0.276775,standing,3.0,1
0.032775,-0.011125,0.004625,standing,3.0,1
0.1704,0.1213,-0.164875,standing,3.0,1
0.117475,0.06665,-0.191275,standing,3.0,1
0.1122,0.038775,-0.163975,standing,3.0,1
0.167875,0.06675,0.02755,standing,3.0,1
0.17535,0.051425,0.1457,standing,3.0,1
0.130975,0.040875,0.182475,standing,3.0,1
0.100175,0.04775,0.0699,standing,3.0,1
0.059825,0.0649,-0.11685,standing,3.0,1
0.022875,0.084075,-0.1885,standing,3.0,1
0.061675,0.078325,-0.13325,standing,3.0,1
0.135925,0.07675,-0.007575,standing,3.0,1
0.08595,0.00975,0.081925,standing,3.0,1
-0.052525,-0.081025,0.122025,standing,3.0,1
-0.101075,-0.1061,0.029275,standing,3.0,1
-0.0344,-0.030325,-0.068,standing,3.0,1
0.02955,0.0124,-0.1048,standing,3.0,1
0.063775,0.004325,-0.078525,standing,3.0,1
0.009825,0.000525,0.001475,standing,3.0,1
-0.008925,-0.026325,0.1137,standing,3.0,1
-0.0188,-0.039325,0.0678,standing,3.0,1
0.019725,-0.01135,0.087575,standing,3.0,1
0.07805,0.0003,0.092125,standing,3.0,1
0.11055,0.062625,0.0382,standing,3.0,1
0.10955,0.04845,0.06595,standing,3.0,1
0.095225,0.02565,0.03615,standing,3.0,1
0.099325,0.034225,-0.0593,standing,3.0,1
0.074775,0.071825,-0.141625,standing,3.0,1
0.124675,0.083975,-0.059375,standing,3.0,1
0.078325,0.055925,0.0997,standing,3.0,1
0.014025,-0.02355,0.077775,standing,3.0,1
-0.0058,-0.0432,-0.00325,standing,3.0,1
-0.00475,-0.0393,-0.01675,standing,3.0,1
0.043525,-0.012575,0.0471,standing,3.0,1
0.089325,-0.028125,-5e-05,standing,3.0,1
0.119875,0.008625,-0.08055,standing,3.0,1
0.104925,0.031875,-0.17395,standing,3.0,1
-0.00025,-0.021775,-0.18355,standing,3.0,1
0.045925,-0.05635,0.0309,standing,3.0,1
0.096425,-0.011025,0.11535,standing,3.0,1
0.028375,-0.0298,0.074975,standing,3.0,1
0.047625,0.01035,0.13675,standing,3.0,1
0.00295,0.014725,0.060375,standing,3.0,1
-0.033875,0.0038,-0.0981,standing,3.0,1
-0.069075,-0.0235,-0.07105,standing,3.0,1
-0.04915,-0.0115,0.0597,standing,3.0,1
0.03935,0.048575,0.019,standing,3.0,1
0.1422,0.0349,-0.055,standing,3.0,2
0.06325,0.021375,-0.030075,standing,3.0,2
-0.03325,-0.05465,-0.022725,standing,3.0,2
-0.04115,-0.0314,-0.1353,standing,3.0,2
0.057975,0.040825,-0.100675,standing,3.0,2
0.066175,0.070775,-0.034625,standing,3.0,2
0.0343,0.05355,0.062975,standing,3.0,2
-0.07795,-0.0259,0.09085,standing,3.0,2
-0.145725,-0.05615,0.124975,standing,3.0,2
-0.0794,-0.043975,0.0378,standing,3.0,2
0.06965,0.02305,-0.06255,standing,3.0,2
0.158,0.0623,-0.0277,standing,3.0,2
0.160325,0.0628,-0.004175,standing,3.0,2
0.065675,0.027475,-0.08835,standing,3.0,2
0.009475,0.00535,-0.11045,standing,3.0,2
-0.028725,-0.010025,0.037825,standing,3.0,2
-0.0453,-0.02185,0.15405,standing,3.0,2
-0.000775,0.015025,0.01695,standing,3.0,2
0.120425,0.076275,-0.028275,standing,3.0,2
0.095375,0.106125,-0.0107,standing,3.0,2
0.0083,0.081775,-0.033775,standing,3.0,2
0.02665,0.073725,-0.112175,standing,3.0,2
0.12445,0.0378,-0.038925,standing,3.0,2
0.1403,0.04435,0.183525,standing,3.0,2
0.07,-0.025225,0.322625,standing,3.0,2
-0.00095,-0.035375,0.16185,standing,3.0,2
0.047425,-0.017,-0.112425,standing,3.0,2
0.141975,0.003875,-0.246725,standing,3.0,2
0.125675,0.025,-0.206575,standing,3.0,2
-0.01075,-0.02085,0.0309,standing,3.0,2
-0.074,-0.04195,0.24105,standing,3.0,2
-0.08855,-0.04525,0.237425,standing,3.0,2
-0.0174,0.000975,0.06675,standing,3.0,2
0.039025,0.064025,-0.131325,standing,3.0,2
-0.016525,0.033725,-0.16065,standing,3.0,2
-0.045325,-0.00185,-0.0322,standing,3.0,2
0.02515,0.00755,0.157025,standing,3.0,2
0.063575,0.03985,0.117675,standing,3.0,2
0.0703,0.043225,-0.044175,standing,3.0,2
0.08585,0.0726,-0.184625,standing,3.0,2
0.04975,0.043775,-0.221825,standing,3.0,2
-0.0354,-0.005825,-0.136075,standing,3.0,2
-0.076825,-0.038275,0.01655,standing,3.0,2
-0.049125,-0.03265,0.179925,standing,3.0,2
0.0037,-0.04315,0.127125,standing,3.0,2
-0.0135,-0.009525,-0.19075,standing,3.0,2
-0.022325,-0.013275,-0.37255,standing,3.0,2
-0.011325,-0.0089,-0.132175,standing,3.0,2
-0.015,-0.0327,0.2082,standing,3.0,2
0.00815,-0.031275,0.23525,standing,3.0,2
0.036525,0.018375,0.03225,standing,3.0,2
0.0725,0.036425,-0.098775,standing,3.0,2
0.1493,0.084725,-0.03545,standing,3.0,2
0.18925,0.09655,0.07485,standing,3.0,2
0.147875,0.052,0.080775,standing,3.0,2
0.11005,0.080875,0.05135,standing,3.0,2
0.0561,0.050675,-0.03145,standing,3.0,2
0.04375,0.074475,-0.14075,standing,3.0,2
0.037175,0.033,-0.02655,standing,3.0,2
-0.05585,-0.03005,0.166,standing,3.0,2
-0.118475,-0.0957,0.252025,standing,3.0,2
-0.039575,-0.037525,0.144975,standing,3.0,2
0.121075,0.05935,0.002525,standing,3.0,2
0.172475,0.094525,-0.0837,standing,3.0,2
0.011525,-0.01305,-0.159075,standing,3.0,2
-0.097225,-0.055675,-0.066325,standing,3.0,2
-0.0411,-0.041,0.1106,standing,3.0,2
-0.00785,-0.021875,0.19495,standing,3.0,2
-0.001625,0.019475,-0.021525,standing,3.0,2
0.029325,0.0732,-0.309175,standing,3.0,2
0.06475,0.0533,-0.2526,standing,3.0,2
0.041775,0.035,-0.01345,standing,3.0,2
-0.003725,-0.0052,0.1309,standing,3.0,2
-0.049025,-0.0248,0.0382,standing,3.0,2
-0.101025,-0.060525,-0.035625,standing,3.0,2
-0.081125,-0.0323,0.029425,standing,3.0,2
0.0379,0.03015,0.0514,standing,3.0,2
0.125475,0.076125,-0.001725,standing,3.0,2
0.100625,0.074625,-0.086175,standing,3.0,2
0.0504,0.0059,0.010825,standing,3.0,2
0.050075,0.004575,0.1079,standing,3.0,2
0.01745,-0.02665,0.039975,standing,3.0,2
0.0535,-0.019825,-0.060575,standing,3.0,2
0.1074,0.031925,-0.13955,standing,3.0,2
0.087325,0.039775,-0.11905,standing,3.0,2
0.04235,0.0167,-0.040975,standing,3.0,2
0.02,0.001425,0.020725,standing,3.0,2
-0.0274,-0.046025,-0.010525,standing,3.0,2
-0.03595,-0.036525,-0.052425,standing,3.0,2
0.068225,0.02885,0.03405,standing,3.0,2
0.074175,0.0754,0.0853,standing,3.0,2
0.074825,0.064175,0.063275,standing,3.0,2
0.05695,0.0378,0.0919,standing,3.0,2
0.037,-0.0181,0.03355,standing,3.0,2
0.011825,-0.022175,-0.14405,standing,3.0,2
0.049725,0.057075,-0.289525,standing,3.0,2
0.066575,0.038475,-0.20765,standing,3.0,2
0.04885,-0.00245,0.132825,standing,3.0,2
0.073925,-0.035525,0.312475,standing,3.0,2
-0.0114,-0.0597,0.1634,standing,3.0,2
0.001475,-0.06225,-0.027525,standing,3.0,2
0.051875,-0.022125,-0.0371,standing,3.0,2
0.0598,-0.005175,0.027975,standing,3.0,2
0.105175,0.085475,0.067325,standing,3.0,2
0.157675,0.110225,0.0349,standing,3.0,2
0.086475,0.058125,0.0295,standing,3.0,2
-0.057375,-0.052625,0.008525,standing,3.0,2
-0.112825,-0.09685,-0.0794,standing,3.0,2
0.013725,0.03945,-0.1547,standing,3.0,2
0.1318,0.111675,-0.071325,standing,3.0,2
0.16505,0.0753,0.1136,standing,3.0,2
0.04815,-0.027775,0.13135,standing,3.0,2
-0.057875,-0.062925,-0.04455,standing,3.0,2
-0.050625,-0.0261,-0.12255,standing,3.0,2
0.00215,0.04985,-0.108475,standing,3.0,2
0.056,0.05125,0.066475,standing,3.0,2
0.053575,0.023525,0.156625,standing,3.0,2
0.040875,-0.01465,0.0485,standing,3.0,2
0.047725,0.007775,-0.039625,standing,3.0,2
0.01955,-0.003725,-0.03075,standing,3.0,2
-0.054875,-0.039425,0.041325,standing,3.0,2
0.031,-0.004525,0.09155,standing,3.0,2
0.1645,0.09955,-0.00175,standing,3.0,2
0.1351,0.093125,-0.167225,standing,3.0,2
-0.01765,7.5e-05,-0.1989,standing,3.0,2
-0.0692,-0.044375,-0.009025,standing,3.0,2
-0.0229,-0.03635,0.09055,standing,3.0,2
0.0731,0.024075,0.01315,standing,3.0,2
0.13895,0.06145,-0.0616,standing,3.0,2
0.141275,0.0625,0.039575,standing,3.0,2
0.013975,0.007825,0.079625,standing,3.0,2
-0.087175,-0.057075,-0.05485,standing,3.0,2
-0.0026,-0.061875,-0.098425,standing,3.0,2
0.02885,0.0051,-0.084925,standing,3.0,2
0.1025,0.09715,-0.1672,standing,3.0,2
0.12655,0.08665,-0.179225,standing,3.0,2
0.081875,-0.0175,0.118925,standing,3.0,2
0.019525,-0.092125,0.22925,standing,3.0,2
0.0275,-0.0259,0.006675,standing,3.0,2
0.093925,0.095825,-0.109925,standing,3.0,2
0.1129,0.093775,-0.083325,standing,3.0,2
0.1123,0.083775,-0.036025,standing,3.0,2
0.1506,0.066425,0.00445,standing,3.0,2
0.0699,0.042125,0.044775,standing,3.0,2
-0.057175,-0.036925,0.08425,standing,3.0,2
-0.12785,-0.06275,0.1009,standing,3.0,2
-0.079175,-0.0197,0.065275,standing,3.0,2
0.060675,0.07355,0.024575,standing,3.0,2
0.10995,0.117675,0.0813,standing,3.0,2
0.016925,0.02675,0.085875,standing,3.0,2
-0.1124,-0.0394,0.068275,standing,3.0,2
-0.067075,-0.014725,0.125775,standing,3.0,2
-0.00525,0.014025,0.022325,standing,3.0,2
-0.0195,0.102475,-0.191925,standing,3.0,2
0.03705,0.08545,-0.151475,standing,3.0,2
0.02305,0.067425,0.00645,standing,3.0,2
0.005375,-0.024275,0.01495,standing,3.0,2
0.1368,0.008625,0.012725,standing,3.0,2
0.20985,0.092525,-0.01215,standing,3.0,2
0.208375,0.096775,-0.022275,standing,3.0,2
0.149175,0.06115,0.0471,standing,3.0,2
0.0314,-0.032125,0.0423,standing,3.0,2
-0.022,-0.0776,-0.04495,standing,3.0,2
0.014075,-0.04785,-0.102275,standing,3.0,2
-0.012575,-0.038725,-0.077525,standing,3.0,2
-0.0252,-0.0754,0.0012,standing,3.0,2
0.0071,-0.032,-0.0674,standing,3.0,2
0.071275,-0.011025,-0.079625,standing,3.0,2
0.0298,-0.073725,-0.066425,standing,3.0,2
0.0054,-0.082375,-0.143375,standing,3.0,2
-0.0055,-0.01235,-0.1718,standing,3.0,2
0.035625,0.014525,-0.0628,standing,3.0,2
0.0642,0.049175,0.087575,standing,3.0,2
0.08295,0.047125,0.09965,standing,3.0,2
0.05085,0.0443,-0.005575,standing,3.0,2
0.040825,0.03805,-0.034325,standing,3.0,2
-0.035625,0.06135,0.027925,standing,3.0,2
0.023175,0.066,0.137275,standing,3.0,2
0.030775,0.049725,0.02335,standing,3.0,2
0.04575,0.041575,-0.0678,standing,3.0,2
0.085775,0.028,0.079,standing,3.0,2
-0.063525,-0.04435,0.23495,standing,3.0,2
-0.240975,-0.1253,0.287325,standing,3.0,2
-0.177,-0.10475,0.14245,standing,3.0,2
0.03805,0.042,-0.08265,standing,3.0,2
0.22265,0.080575,-0.1674,standing,3.0,2
0.18425,0.061175,-0.056975,standing,3.0,2
0.0318,-0.042375,0.128225,standing,3.0,2
-0.02355,-0.0807,0.1145,standing,3.0,2
0.0436,0.0182,-0.07915,standing,3.0,2
0.209125,0.1349,-0.299825,standing,3.0,2
0.237875,0.13085,-0.28935,standing,3.0,2
0.100475,0.02945,-0.0905,standing,3.0,2
-0.025525,-0.073325,0.013925,standing,3.0,2
-0.05625,-0.046275,0.093025,standing,3.0,2
0.1311,0.0463,0.2424,standing,3.0,2
0.1908,0.127525,0.1508,standing,3.0,2
0.0314,0.027175,-0.0523,standing,3.0,2
-0.115875,-0.0567,-0.07815,standing,3.0,2
-0.186725,-0.089975,0.057225,standing,3.0,2
-0.115975,-0.051825,0.15435,standing,3.0,2
-0.025275,0.01625,0.108475,standing,3.0,2
0.077125,0.094925,0.0032,standing,3.0,2
0.059175,0.09345,-0.114125,standing,3.0,2
0.052325,0.043975,-0.101525,standing,3.0,2
0.1042,0.0324,0.0085,standing,3.0,2
0.136725,0.02315,0.027925,standing,3.0,2
0.076375,0.052275,-0.00955,standing,3.0,2
-0.002475,0.0429,-0.15365,standing,3.0,2
-0.10855,0.002375,-0.183725,standing,3.0,2
-0.075175,-0.034375,0.035425,standing,3.0,2
-0.0367,-0.0019,0.217225,standing,3.0,2
-0.0598,-0.01845,0.201325,standing,3.0,2
-0.067425,-0.0107,0.065925,standing,3.0,2
0.022375,-0.003025,-0.045125,standing,3.0,2
0.10305,0.0219,-0.165625,standing,3.0,2
0.114325,0.037475,-0.146775,standing,3.0,2
0.103025,0.034425,0.043,standing,3.0,2
0.072,0.01485,0.24025,standing,3.0,2
0.032725,-0.02585,0.121175,standing,3.0,2
0.06795,0.012025,-0.090325,standing,3.0,2
0.184075,0.09295,-0.214725,standing,3.0,2
0.1523,0.1274,-0.14075,standing,3.0,2
0.01675,0.065775,0.013375,standing,3.0,2
-0.12905,-0.033225,0.06545,standing,3.0,2
-0.0829,-0.03755,-0.004,standing,3.0,2
0.08075,0.049725,0.00485,standing,3.0,2
0.1343,0.07275,0.01675,standing,3.0,2
